timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud
2022-10-18T10:01:53,Loading dataset,f88a86bf-ae8e-4d3e-bd06-55a7281d2287,2.25512957572937,2.1918369296306507e-06,0.0009719339204363,12.5,0.0,5.926239967346191,7.826871342129178e-06,0,3.709112498032141e-06,1.153598384016132e-05,Spain,ESP,catalonia,,,Windows-10-10.0.19044-SP0,3.10.8,8,Intel(R) Core(TM) i7-10510U CPU @ 1.80GHz,,,2.1701,41.387,15.803306579589844,machine,N
2022-10-18T10:01:59,Training model,3b59f2f0-1bc9-4e05-a13c-80ee84bf65cf,4.066518783569336,3.953704991925381e-06,0.0009722578948608,12.5,0.0,5.926239967346191,1.4116399817996556e-05,0,6.692573823715976e-06,2.080897364171253e-05,Spain,ESP,catalonia,,,Windows-10-10.0.19044-SP0,3.10.8,8,Intel(R) Core(TM) i7-10510U CPU @ 1.80GHz,,,2.1701,41.387,15.803306579589844,machine,N
2022-10-18T10:26:58,Loading dataset,1ff56286-8a16-4b37-82d2-c50a66621f4e,2.29018235206604,2.2262226020843408e-06,0.0009720722020567,12.5,0.0,5.926239967346191,7.948556707965003e-06,0,3.7684043556367896e-06,1.1716961063601791e-05,Spain,ESP,catalonia,,,Windows-10-10.0.19044-SP0,3.10.8,8,Intel(R) Core(TM) i7-10510U CPU @ 1.80GHz,,,2.1701,41.387,15.803306579589844,machine,N
2022-10-18T10:29:51,Training model,ff571ac5-4374-4b9a-9811-a7854962b311,171.38534593582153,0.0001666712607001,0.0009724942339149,12.5,0.0,5.926239967346191,0.0005950880067216,0,0.0002821291548579,0.0008772171615795,Spain,ESP,catalonia,,,Windows-10-10.0.19044-SP0,3.10.8,8,Intel(R) Core(TM) i7-10510U CPU @ 1.80GHz,,,2.1701,41.387,15.803306579589844,machine,N
2022-10-18T10:34:35,Loading dataset,74149844-0ebd-4628-aaa8-8ef7dd23e835,2.2907791137695312,2.226503521885832e-06,0.0009719416020962,12.5,0.0,5.926239967346191,7.950633764266968e-06,0,3.76780582460583e-06,1.1718439588872798e-05,Spain,ESP,catalonia,,,Windows-10-10.0.19044-SP0,3.10.8,8,Intel(R) Core(TM) i7-10510U CPU @ 1.80GHz,,,2.1701,41.387,15.803306579589844,machine,N
2022-10-18T10:34:41,Training model,8e7b47cd-08dc-454d-8f8a-0872ff0aecb9,4.563249826431274,4.436449392988937e-06,0.0009722126908967,12.5,0.0,5.926239967346191,1.584111319647895e-05,0,7.508620450831245e-06,2.33497336473102e-05,Spain,ESP,catalonia,,,Windows-10-10.0.19044-SP0,3.10.8,8,Intel(R) Core(TM) i7-10510U CPU @ 1.80GHz,,,2.1701,41.387,15.803306579589844,machine,N
2022-10-18T10:37:33,Loading dataset,758b031a-af47-49c3-a5d9-7ce52f2c6a0f,2.199612855911255,2.1381459843967967e-06,0.0009720555954429,12.5,0.0,5.926239967346191,7.634085913499197e-06,0,3.61931400437868e-06,1.1253399917877875e-05,Spain,ESP,catalonia,,,Windows-10-10.0.19044-SP0,3.10.8,8,Intel(R) Core(TM) i7-10510U CPU @ 1.80GHz,,,2.1701,41.387,15.803306579589844,machine,N
2022-10-18T10:37:39,Training model,d59fa321-1d0c-4c10-a91d-bda0eca32929,4.36667013168335,4.246256328607427e-06,0.0009724243417879,12.5,0.0,5.926239967346191,1.5162049068344965e-05,0,7.186668450641492e-06,2.2348717518986456e-05,Spain,ESP,catalonia,,,Windows-10-10.0.19044-SP0,3.10.8,8,Intel(R) Core(TM) i7-10510U CPU @ 1.80GHz,,,2.1701,41.387,15.803306579589844,machine,N
2022-10-18T10:38:31,Loading dataset,265adb19-2822-4d4a-a8ac-23e580980f6f,2.440187454223633,2.372102659237015e-06,0.000972098539041,12.5,0.0,5.926239967346191,8.469410240650178e-06,0,4.015340597439376e-06,1.2484750838089554e-05,Spain,ESP,catalonia,,,Windows-10-10.0.19044-SP0,3.10.8,8,Intel(R) Core(TM) i7-10510U CPU @ 1.80GHz,,,2.1701,41.387,15.803306579589844,machine,N
2022-10-18T10:38:37,Training model,1edb8b3d-64b3-470a-80cd-d098dcf904fe,4.295413017272949,4.176301167758479e-06,0.0009722699891639,12.5,0.0,5.926239967346191,1.4911162356535592e-05,0,7.06937010535114e-06,2.198053246188673e-05,Spain,ESP,catalonia,,,Windows-10-10.0.19044-SP0,3.10.8,8,Intel(R) Core(TM) i7-10510U CPU @ 1.80GHz,,,2.1701,41.387,15.803306579589844,machine,N
